Ano;Nº Convênio;Nome Convenente;UF;Tipo Ente Convenente;Objeto Convênio;Situação Convênio;Nome Concedente;Valor Convênio;Valor Contrapartida;Valor Liberado;Valor Última Liberação;Data Publicação;Data Início Vigência;Data Fim Vigência
2006;572827;ASSOCIACAO DOS RESTAURANTES DA BOA LEMBRANCA;PE;Municipal;11¨ Edicao Do Congresso Dos Restaurantes Da Boa Lembranca.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 30.000,00;R$ 3.050,00;R$ 30.000,00;R$ 30.000,00;17/11/2006;11/09/2006;12/03/2007
2006;572825;FUNDACAO 21 DE ABRIL;DF;Municipal;34¨ Exposicao De Turismo E Congresso Brasileira De Agencia Viagens.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 228.053,44;R$ 22.805,34;R$ 228.053,44;R$ 228.053,44;17/11/2006;09/10/2006;12/04/2007
2006;572822;UNIAO DOS VEREADORES DO ESTADO DE SAO PAULO UVESP;SP;Municipal;Divulgacao Das Atividades Turisticas No Estado De Sao Paulo.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 400.000,00;R$ 30.000,00;R$ 400.000,00;R$ 260.000,00;16/11/2006;10/10/2006;23/06/2007
2006;572765;BLUMENAU CONVENTION & VISITORS BUREAU;SC;Municipal;"Tendo Como Objeto Apoiar O Projeto ""23¨ Oktoberfest De Blumenau"".";Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 20.000,00;R$ 200.000,00;R$ 200.000,00;10/11/2006;10/10/2006;08/02/2007
2006;572659;CAMARA DE CULTURA, COMERCIO E TURISMO BRASIL-PAISES AFR;RJ;Municipal;Fita - Iii Feira Internacional De Teatro De Angra 2006.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;13/11/2006;27/10/2006;19/03/2007
2006;572619;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Participacao Em Eventos Do Calendario Turistico, Em Especial No Congresso Da Abav 2006, Para Promover Os Roteiros Turisticos Do Ma.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 176.526,72;R$ 5.302,00;R$ 176.526,72;R$ 176.526,72;14/11/2006;11/10/2006;04/02/2007
2006;572612;FUNDACAO RIO CONGRESSOS E EVENTOS - RIO CONVENTION & VI;RJ;Municipal;Dia Mundial Do Turismo - Turismo E Riqueza.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 49.980,00;R$ 11.200,00;R$ 49.980,00;R$ 49.980,00;14/11/2006;22/09/2006;23/02/2007
2006;572381;ASSOCIACAO BRASILEIRA DA INDUSTRIA DE HOTEIS A B I H;RJ;Municipal;Guia De Abih De Hoteis - O Mundo Da Hotelaria.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 438.000,00;R$ 49.900,00;R$ 438.000,00;R$ 438.000,00;09/11/2006;11/10/2006;30/11/2007
2006;572211;FEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX;DF;Municipal;Realizacao D Acoes De Coordenacao Tecnocas Para Sensibilizacao E Conscientizacao Do Programa Turismo Sustentavel E Infancai, Nos Cenarios Nacional E Internacional, Junto A Organizacao Internacionais The Code, Omt, No Enfrentamento Da Exploracao Sexual De Crianas E Adolescentes.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 341.278,00;R$ 10.238,00;R$ 341.278,00;R$ 341.278,00;08/11/2006;18/10/2006;21/03/2007
2006;572202;EMPRESA ESTADUAL DE TURISMO - AMAZONASTUR;AM;Municipal;Inventariacao Da Oferta Turistica De Sete Municipios De Quatro Rigioesturisticas Do Estado Do Amazonas.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 56.581,76;R$ 5.620,20;R$ 56.581,76;R$ 50.581,76;07/11/2006;30/06/2006;29/07/2009
2006;571955;FUNDACAO RIO DO LEAO;SP;Municipal;"Apoiar O Turismo Por Meio Do ""Congresso De Turismo Religioso"".";Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 50.000,00;R$ 5.000,00;R$ 50.000,00;R$ 50.000,00;26/10/2006;22/09/2006;19/03/2007
2006;571915;FEDERACAO NAC DE HOTEIS RESTAURANTES BARES E SIMILARES;RJ;Municipal;Seminario Internacional - Gastronomia Regional, Produto Turistico E Cultural Do Brasil.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 15.000,00;R$ 150.000,00;R$ 150.000,00;19/10/2006;10/10/2006;29/03/2007
2006;571914;INSTITUTO BRASILEIRO DE ADMINISTRACAO - IBA;MG;Municipal;Criacao E Producao Do Guia Circuito Parque Nacional Da Serra Do Cipo.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.000,00;R$ 10.200,00;R$ 150.000,00;R$ 150.000,00;26/10/2006;29/09/2006;09/04/2007
2006;571913;FUNDACAO CULTURAL GAUCHA MTG;RS;Municipal;Semana Farropilha.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 199.230,00;R$ 39.900,00;R$ 199.230,00;R$ 199.230,00;26/10/2006;20/09/2006;21/03/2007
2006;571836;CONFEDERACAO BRASILEIRA DE MOTOCICLISMO;MG;Municipal;Congresso Mundial Da Federacao Internacional De Motociclismo.;Concluído;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 300.000,00;R$ 16.964,85;R$ 150.000,00;R$ 150.000,00;30/10/2006;06/10/2006;29/01/2007
2006;571835;FUNDACAO AC MINAS;MG;Municipal;Supere - Sucesso & Performance Empresarial.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 15.400,00;R$ 100.000,00;R$ 100.000,00;25/10/2006;22/09/2006;15/03/2007
2006;571834;SINDICATO NACIONAL DE PARQUES E ATRACOES TURISTICAS - S;SP;Municipal;2ª Convencao Nacional De Parques E Atracoes Turisticas.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 80.000,00;R$ 8.000,00;R$ 80.000,00;R$ 80.000,00;23/10/2006;11/10/2006;29/03/2007
2006;571830;MOENDA-ASSOCIACAO DE CULTURA E ARTE NATIVA;RS;Municipal;20 Festa Nacional Da Cachaça, Do Sonho, Da Rapadura E Do Arroz;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 200.000,00;R$ 40.000,00;R$ 200.000,00;R$ 200.000,00;03/11/2006;11/08/2006;02/03/2007
2006;571829;FEDERACAO BRASILEIRA DE CONVENTION & VISITORS BUREAUX;DF;Municipal;Show Case Fbc&Vb 2006;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 368.000,00;R$ 36.500,00;R$ 368.000,00;R$ 368.000,00;03/11/2006;06/10/2006;01/10/2007
2006;571490;ASSOCIACAO BRASILEIRA DAS EMPRESAS DE TRANSPORTE AEREO;SP;Municipal;Guia Do Viajante Regional Aviation.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 447.480,00;R$ 49.720,00;R$ 447.480,00;R$ 447.480,00;27/10/2006;09/10/2006;01/11/2007
2006;571464;ASSOCIACAO BRASILEIRA DAS EMPRESAS DE TRANSPORTE AEREO;SP;Municipal;Congresso Abetar 2006.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 80.000,00;R$ 8.000,00;R$ 80.000,00;R$ 80.000,00;27/10/2006;16/10/2006;12/03/2007
2006;571460;ASSOCIACAO BRASILEIRA DE AGENTES DE VIAGEM DO E E SANTO;ES;Municipal;Wokshops.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 279.580,15;R$ 27.958,02;R$ 279.580,15;R$ 279.580,15;23/10/2006;11/09/2006;19/03/2007
2006;571459;ASSOCIACAO RURAL DE NOVA AURORA - PARANA;PR;Municipal;15¨ Edicao Da Festa Em Comemoracao Ao Aniversario Do Municipio De Nova Aurora.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 80.000,00;R$ 8.000,00;R$ 80.000,00;R$ 80.000,00;20/10/2006;21/09/2006;09/03/2007
2006;571442;FEDERACAO DE CONVENTION & VISITORS BUREAUX DO ESTADO DE;MG;Municipal;Participacao Do Turismo De Minas Gerais Na 34ª Feira Das Americas - Abav/2006.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 331.106,87;R$ 33.200,00;R$ 331.106,87;R$ 331.106,87;25/10/2006;06/10/2006;20/02/2007
2006;571377;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Conferencia Brasileira De Investimento Da Industria Da Hospitalidade.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 250.000,00;R$ 25.000,00;R$ 250.000,00;R$ 250.000,00;23/10/2006;25/09/2006;12/01/2007
2006;571376;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Participacao Em Eventos Do Calendario Turistico Nacional.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 101.000,00;R$ 3.030,00;R$ 101.000,00;R$ 101.000,00;23/10/2006;28/08/2006;09/03/2007
2006;571026;FUNDACAO RIO CONGRESSOS E EVENTOS - RIO CONVENTION & VI;RJ;Municipal;Realizar Eventos Nas Cidades De Sao Paulo E Belo Horizonte.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 194.940,51;R$ 23.130,00;R$ 194.940,51;R$ 194.940,51;18/10/2006;15/09/2006;08/06/2007
2006;570528;CAMARA DE COMERCIO, INDUSTRIA E SERVICOS DE SANTA MARIA;RS;Municipal;Planejamento, Organizacao E Gestao Do Turismo Rural Na Microregiao Central Do Rio Grande Do Sul - Turismo De Negocios E Eventos, Organizacao E Gestao Na Cidade De Santa Maria.;Adimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 56.600,00;R$ 30.450,00;R$ 56.600,00;R$ 56.600,00;27/09/2006;17/08/2006;30/06/2007
2006;570527;ASSOCIACAO DE TEATRO DE CANELA;RS;Municipal;Temporada De Inverno De Canela/Rs - 2006;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 100.000,00;R$ 40.000,00;R$ 100.000,00;R$ 100.000,00;25/08/2006;27/07/2006;21/01/2007
2006;570412;PREFEITURA MUNICIPAL DE TRAIRI;CE;Municipal;Execucao De Obra De Urbanizacao Da Praia Das Flexeiras, No Municipio De Trairi - Ce.;Adimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 1.755.020,90;R$ 93.369,52;R$ 1.755.020,90;R$ 350.030,66;27/07/2006;28/06/2006;27/03/2008
2006;570374;CONFEDERACAO LATINO-AMERICANA DO COMERCIO LOJISTA;DF;Municipal;Vii Encontro Latino Americano De Lideres.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 557.902,00;R$ 55.790,20;R$ 557.902,00;R$ 557.902,00;25/08/2006;21/07/2006;28/02/2007
2006;570176;GREMIO RECREATIVO E ESCOLA DE SAMBA IMPERATRIZ DO FORTE;ES;Municipal;Mulata De Ouro.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 40.000,00;R$ 9.200,00;R$ 40.000,00;R$ 40.000,00;27/09/2006;28/08/2006;15/03/2007
2006;570153;ASSOCIACAO BRAS DE AG DE VIAGENS DO ESTADO DE RONDONIA;RO;Municipal;Implementacao Do Programa De Regionalizacao.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 236.352,15;R$ 24.000,00;R$ 236.352,15;R$ 216.914,00;25/08/2006;12/07/2006;28/02/2007
2006;570147;ASSOCIACAO KITESURF DA PARAIBA - AKP;PB;Municipal;Superkite Brasil 2006.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;06/10/2006;01/09/2006;07/02/2007
2006;569669;ASSOCIACAO BRAS DE AG DE VIAGENS DO ESTADO DE RONDONIA;RO;Municipal;Paticipacao Em Eventos Do Calendario Turistico Nacional.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 150.763,36;R$ 15.076,33;R$ 150.763,36;R$ 150.763,36;25/08/2006;26/07/2006;15/05/2007
2006;569668;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Realizacao Da Expotur 2006 E Participacao Na Abav.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 331.106,87;R$ 10.293,13;R$ 331.106,87;R$ 331.106,87;28/09/2006;22/08/2006;20/02/2007
2006;569667;CENTRO INTEGRADO DE RESSOCIALIZACAO E DESENVOLVIMENTO H;PE;Municipal;Recife Convida.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 497.500,00;R$ 50.000,00;R$ 497.500,00;R$ 497.500,00;03/10/2006;08/09/2006;01/01/2007
2006;569544;PREFEITURA MUNICIPAL DE BONITO;MS;Municipal;Elaboracao Do Plano De Fortalecimento Institucionnal Do Municipio De Bonito.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 116.346,00;R$ 3.599,00;R$ 116.346,00;R$ 116.346,00;03/10/2006;30/06/2006;25/12/2009
2006;569378;FUND.DE APOIO A PESQ. E DESENV. AGROPECUARIO DE GOIAS -;GO;Municipal;"Tendo Como Objeto Apoiar O Projeto ""65¨ Reuniao Plenaria Do Comite Consultivo Internacional Do Algodao - Icac"".";Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 70.000,00;R$ 7.000,00;R$ 70.000,00;R$ 70.000,00;29/09/2006;08/09/2006;01/01/2007
2006;569284;INSTITUTO DE PESQUISAS SOCIAIS APLICADAS;PE;Municipal;Planejamento Turistico Do Litoral Norte Do Estado De Pernambuco.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 352.927,30;R$ 36.000,00;R$ 352.927,30;R$ 352.927,30;27/07/2006;30/06/2006;30/05/2007
2006;569268;ASSOCIACAO BRASILEIRA DE CLUBES DA MELHOR IDADE;PB;Municipal;Organizacao E Realizacao Do Ii Forum Nacional De Turismo Para A Melhor Idade E Da Oficina Nacional De Capacitacao De Liderancas Para O Turismo Social.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 180.000,00;R$ 18.000,00;R$ 180.000,00;R$ 180.000,00;28/09/2006;05/09/2006;23/03/2007
2006;569267;ASSOCIACAO DE CULTURA E TURISMO DE GRAMADO;RS;Municipal;34º Festival De Cinema De Gramado.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 50.000,00;R$ 9.990,00;R$ 50.000,00;R$ 50.000,00;28/09/2006;10/08/2006;01/03/2007
2006;569258;INSTITUTO DO PATRIMONIO ARTISTICO E CULTURAL DA BAHIA;BA;Estadual;Execucao De Obras De Recuperacao Do Portal Da Misericordia.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 6.871.123,33;R$ 657.321,88;R$ 4.420.525,41;R$ 1.225.298,96;30/06/2006;27/06/2006;24/09/2011
2006;569158;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;MG;Municipal;Roteiro Pratico De Cartografia Da America Partugues Ao Imperio Ao Brasil.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 10.000,00;R$ 100.000,00;R$ 100.000,00;27/07/2006;28/06/2006;01/09/2007
2006;569116;ASSOCIACAO MEMORIAL DE ASSISTENCIA SOCIAL;MG;Municipal;Vii Congresso Da Visa Celular.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 101.785,00;R$ 20.000,00;R$ 101.785,00;R$ 101.785,00;26/09/2006;24/08/2006;16/12/2006
2006;569115;FUNDACAO BELO HORIZONTE TURISMO E EVENTOS;MG;Municipal;Festival Gastronomico Comida Di Buteco - Circuito Minas.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 50.000,00;R$ 5.000,00;R$ 50.000,00;R$ 50.000,00;26/09/2006;01/08/2006;01/02/2007
2006;569114;MUNICIPIO DE SANTANA DE MANGUEIRA;PB;Municipal;Festa De Senhora Santana Em Santana De Mangueira.;Inadimplência Suspensa;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 50.000,00;R$ 1.500,00;R$ 50.000,00;R$ 50.000,00;27/07/2006;28/06/2006;29/10/2006
2006;569113;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Participacao Em Eventos Do Calendario Turistico Nacional E Apoio A Eventos Estaduais, Para Promocao E Divulgacao Dos Produtos Turisticos Do Rio Grande Do Norte.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 228.053,44;R$ 69.446,56;R$ 228.053,44;R$ 228.053,44;25/09/2006;22/08/2006;01/05/2007
2006;569112;INSTITUTO CENTRO-BRASILEIRO DE CULTURA;GO;Municipal;Promover Oportunidades De Investimento No Setor De Turismo Do Brasil.;Adimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 277.990,10; R$ -   ;R$ 277.990,10;R$ 277.990,10;22/09/2006;11/08/2006;01/03/2007
2006;569111;ASSOCIACAO EDUCACIONAL LUTERANA BOM JESUS/IELUSC;SC;Municipal;Iv Jornada Catarinense De Turismo Rural E Participacao Comunitaria.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 33.263,28;R$ 8.515,00;R$ 33.263,28;R$ 33.263,28;25/09/2006;08/08/2006;09/01/2007
2006;569110;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Participacao Em Eventos Do Calendario Turistico Nacional, Em Especial No 34º Congresso De Agencias De Viagens E Exposicao De Turismo - Abav 2006 E No 17º Festival De Turismo De Gramado/Rs.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 175.490,00;R$ 5.552,00;R$ 175.490,00;R$ 175.490,00;22/09/2006;22/08/2006;05/02/2007
2006;569109;FUNDACAO BELO HORIZONTE TURISMO E EVENTOS;MG;Municipal;Campeonato Nacional De Skate De Velocidade Na Estrada Real - Distrito De Glaura, Em Ouro Preto - Mg.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 28.968,18;R$ 2.896,82;R$ 28.968,18;R$ 28.968,18;25/09/2006;18/08/2006;08/02/2007
2006;569108;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;AL;Municipal;Promocao E Participacao De Eventos Do Calendario Turistico Nacional Para Desenvolvimento Do Turismo Do Estado De Pernambuco.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 279.500,00;R$ 8.387,87;R$ 279.500,00;R$ 279.500,00;22/09/2006;15/08/2006;11/06/2007
2006;569107;ASSOCIACAO DE MULHERES DE NEGOCIOS E PROFISSIONAIS DE C;MT;Municipal;Edicao Do Livro E Do Documentario Da Gastronomia De Mato Grosso - Sabores De Mato Grosso.;Adimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 127.349,00;R$ 14.142,00;R$ 127.349,00;R$ 127.349,00;26/09/2006;01/08/2006;09/05/2007
2006;569106;FUNDACAO DE APOIO AO DESENVOLVIMENTO RURAL SUST EST SC;SC;Municipal;Estudo Sobre Prestadores De Servicos Turistico No Espaco Nao Urbano Por Seguimento Turistico.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 291.802,56;R$ 53.000,00;R$ 291.802,56;R$ 172.224,00;25/08/2006;25/07/2006;31/03/2009
2006;568251;FUNDACAO COMISSAO DE TURISMO INTEGRADO DO NORDESTE;PE;Municipal;Promocao De Eventos Para Desenvolvimento Do Turismo No Estado Da Bahia.;Adimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 331.025,00;R$ 10.500,00;R$ 331.025,00;R$ 331.025,00;21/09/2006;17/08/2006;05/04/2007
2006;568196;SANTA TEREZINHA DE ITAIPU PREFEITURA;PR;Municipal;Elaboracao Do Plano De Fortalecimento Institucional Do Municipio De Santa Terezinha De Itaipu/Pr.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 77.600,00;R$ 2.400,00;R$ 77.600,00;R$ 77.600,00;19/09/2006;25/07/2006;17/02/2008
2006;568191;MUNICIPIO DE SAO GONCALO DO RIO PRETO;MG;Municipal;Elaboracao Do Plano Diretor Municipal Sao Gonçalo Do Rio Preto/Mg.;Inadimplência Suspensa;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 74.826,35;R$ 7.625,58;R$ 74.826,35;R$ 68.630,29;19/09/2006;30/06/2006;31/10/2008
2006;568190;FUNDACAO AGENDA MAIS BRASIL;MS;Municipal;7º Festival De Inverno De Bonito.;Adimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 200.000,00;R$ 20.200,00;R$ 200.000,00;R$ 200.000,00;18/09/2006;15/08/2006;05/02/2007
2006;568189;MOENDA-ASSOCIACAO DE CULTURA E ARTE NATIVA;RS;Municipal;20ª Moenda Da Cancao.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 50.000,00;R$ 10.000,00;R$ 50.000,00;R$ 50.000,00;18/09/2006;01/08/2006;30/01/2007
2006;567814;CONFEDERACAO BRASILEIRA DE TRIATHLON;ES;Municipal;Triathlon Brasil.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 180.000,00;R$ 60.000,00;R$ 180.000,00;R$ 180.000,00;15/09/2006;07/08/2006;10/12/2006
2006;567811;ASSOCIACAO DE AMIGOS DA OKTOBERFEST DE IGREJINHA;RS;Municipal;Jota Quest Na Oktoberfest.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 100.000,00;R$ 25.000,00;R$ 100.000,00;R$ 100.000,00;15/09/2006;11/08/2006;09/01/2007
2006;567810;BARRA DOS COQUEIROS PREFEITURA;SE;Municipal;Sao Joao 2006 - Sao Joao Na Barra É Bom Demais.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 50.000,00;R$ 3.500,00;R$ 50.000,00;R$ 50.000,00;27/07/2006;30/06/2006;11/01/2007
2006;567809;FEDERACAO DAS ENTIDADES CULTURAIS E ART DO VALE JEQUIT;MG;Municipal;24¨ Festivale.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 50.000,00;R$ 2.500,00;R$ 50.000,00;R$ 50.000,00;15/09/2006;21/07/2006;21/03/2007
2006;567794;MUNICIPIO DE TRAIRI - PREFEITURA MUNICIPAL;CE;Municipal;Plano Diretor Participativo Do Municipio De Trairi.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 174.340,20;R$ 9.175,81;R$ 174.340,20;R$ 174.340,20;15/09/2006;29/06/2006;30/04/2009
2006;567790;PREFEITURA DO MUNICIPIO DE PATO BRAGADO;PR;Municipal;Elaboracao Do Plano De Fortalecimento Institucional De Pato Bragado/Pr;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 77.600,00;R$ 2.400,00;R$ 77.600,00;R$ 77.600,00;15/09/2006;27/06/2006;04/06/2007
2006;567783;FUNDACAO DELTA DO PARNAIBA;PI;Municipal;5¨ Edicao Do Bike Race Across 2006.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 150.000,00;R$ 15.454,00;R$ 150.000,00;R$ 150.000,00;13/09/2006;30/08/2006;17/01/2007
2006;567605;FUNDACAO CALDAS NOVAS CONVENTION & VISITORS BUREAU;GO;Municipal;Festival Internacional De Gastronomia E Cultura De Caldas Novas - Tem-Peros Do Mundo.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 150.000,00;R$ 15.429,56;R$ 150.000,00;R$ 150.000,00;14/09/2006;01/08/2006;19/01/2007
2006;567604;ASSOCIACAO CULTURAL RECULUTA;RS;Municipal;Festival De Musica Crioula Do Rio Grande Do Sul.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 50.000,00;R$ 12.000,00;R$ 50.000,00;R$ 50.000,00;14/09/2006;09/08/2006;25/01/2007
2006;567603;SINDICATO RURAL DE CACU;GO;Municipal;Expocacu 2006 - V Feira Agroindustrial E Comercial De Cacu/Go.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 54.000,00;R$ 6.000,00;R$ 54.000,00;R$ 54.000,00;14/09/2006;02/08/2006;10/03/2007
2006;567602;ABLA ASSOCIACAO BRASILEIRA DAS LOCADORAS DE AUTOMOVEIS;SP;Municipal;Acao De Integracao Dos Foruns/ Conselhos Estaduais De Turismo No Mode-Lo Da Gestao Descentralizada Do Turismo.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 133.220,00;R$ 13.322,00;R$ 133.220,00;R$ 133.220,00;14/09/2006;07/08/2006;08/04/2007
2006;567599;SINDICATO RURAL DE GURINHATA;MG;Municipal;Xvii Feira Agropecuaria De Gurinhata - Mg;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 80.000,00;R$ 3.000,00;R$ 80.000,00;R$ 80.000,00;14/09/2006;30/08/2006;28/12/2006
2006;567440;FEDERACAO MATOGROSSENSE DE RODEIO;MT;Municipal;2¨ Circuito Mato-Grossense De Rodeio.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 1.550.000,00;R$ 155.000,00;R$ 1.550.000,00;R$ 1.550.000,00;13/07/2006;22/06/2006;28/01/2007
2006;567418;ASSOCIACAO COMERCIAL E EMPRESARIAL DE CARUARU;PE;Municipal;Pernambuco Fashion.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 120.000,00;R$ 20.000,00;R$ 120.000,00;R$ 120.000,00;11/09/2006;03/08/2006;02/02/2007
2006;567417;PERNAMBUCO DISTRITO ESTADUAL DE FERNANDO DE NORONHA;PE;Estadual;Elaboracao Do Plano Diretor Distrital Participativo.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 95.040,00;R$ 10.560,00;R$ 95.040,00;R$ 95.040,00;11/09/2006;30/06/2006;30/07/2011
2006;567374;ASSOCIACAO BRASILEIRA DA INDUSTRIA DE HOTEIS;SC;Municipal;Ecatur 2006 - Encontro Catarinense De Turismo.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 80.000,00;R$ 8.000,00;R$ 80.000,00;R$ 80.000,00;27/07/2006;28/06/2006;16/01/2007
2006;567347;ASSOCIACAO CULTURAL SOCIAL E ESPORTIVA GREMIO RECREATIV;ES;Municipal;Bodas De Ouro Da Novo Imperio.;Inadimplente;SEC. NAC. QUALIF. PROMOçãO TURISMO-CONVêNIOS;R$ 50.000,00;R$ 5.500,00;R$ 50.000,00;R$ 50.000,00;25/08/2006;13/07/2006;01/01/2007
2006;567346;SERVICO DE AP AS MIC E PE EMP DO EST DO CEARA SEBRAE CE;CE;Municipal;4° Sertao Esporte E Aventura.;Concluído;COORDENACAO-GERAL DE CONVENIOS - CGCV;R$ 50.000,00;R$ 15.000,00;R$ 50.000,00;R$ 50.000,00;25/08/2006;14/07/2006;31/12/2006
